rule_id,level,target,field,match_type,pattern,supermarket,priority
678,category,Lácteos y Huevos,subcategory_norm,equals,postres,,160
679,subcategory,Yogures,category_norm,equals,"leche, huevos y lacteos",,160
679,subcategory,Yogures,subcategory_norm,equals,postres,,160
680,category,Lácteos y Huevos,category_norm,equals,"leche, huevos y lacteos",,160
680,category,Lácteos y Huevos,subcategory_norm,equals,"yogures, bifidus, l-casei",,160
681,subcategory,Yogures,category_norm,equals,"leche, huevos y lacteos",,160
681,subcategory,Yogures,subcategory_norm,equals,"yogures, bifidus, l-casei",,160
682,category,Limpieza y Hogar,category_norm,equals,limpieza bano y wc,,160
682,category,Limpieza y Hogar,subcategory_norm,equals,antical,,160
683,subcategory,Hogar,category_norm,equals,limpieza bano y wc,,160
683,subcategory,Hogar,subcategory_norm,equals,antical,,160
684,category,Limpieza y Hogar,category_norm,equals,limpieza bano y wc,,160
684,category,Limpieza y Hogar,subcategory_norm,equals,desatascadores y limpia tuberias,,160
685,subcategory,Hogar,category_norm,equals,limpieza bano y wc,,160
685,subcategory,Hogar,subcategory_norm,equals,desatascadores y limpia tuberias,,160
686,category,Limpieza y Hogar,category_norm,equals,limpieza bano y wc,,160
686,category,Limpieza y Hogar,subcategory_norm,equals,limpiadores bano,,160
687,subcategory,Hogar,category_norm,equals,limpieza bano y wc,,160
687,subcategory,Hogar,subcategory_norm,equals,limpiadores bano,,160
688,category,Limpieza y Hogar,category_norm,equals,limpieza bano y wc,,160
688,category,Limpieza y Hogar,subcategory_norm,equals,limpiajuntas,,160
689,subcategory,Hogar,category_norm,equals,limpieza bano y wc,,160
689,subcategory,Hogar,subcategory_norm,equals,limpiajuntas,,160
690,category,Limpieza y Hogar,category_norm,equals,limpieza cocina,,160
690,category,Limpieza y Hogar,subcategory_norm,equals,aditivos y limpiamaquinas,,160
691,subcategory,Hogar,category_norm,equals,limpieza cocina,,160
691,subcategory,Hogar,subcategory_norm,equals,aditivos y limpiamaquinas,,160
692,category,Limpieza y Hogar,category_norm,equals,limpieza cocina,,160
692,category,Limpieza y Hogar,subcategory_norm,equals,lavavajillas mano,,160
693,subcategory,Hogar,category_norm,equals,limpieza cocina,,160
693,subcategory,Hogar,subcategory_norm,equals,lavavajillas mano,,160
694,category,Limpieza y Hogar,category_norm,equals,limpieza cocina,,160
694,category,Limpieza y Hogar,subcategory_norm,equals,limpiadores electrodomesticos,,160
695,subcategory,Hogar,category_norm,equals,limpieza cocina,,160
695,subcategory,Hogar,subcategory_norm,equals,limpiadores electrodomesticos,,160
696,category,Limpieza y Hogar,category_norm,equals,limpieza cocina,,160
696,category,Limpieza y Hogar,subcategory_norm,equals,vitroceramicas e induccion,,160
697,subcategory,Hogar,category_norm,equals,limpieza cocina,,160
697,subcategory,Hogar,subcategory_norm,equals,vitroceramicas e induccion,,160
698,category,Limpieza y Hogar,category_norm,equals,limpieza del hogar,,160
698,category,Limpieza y Hogar,subcategory_norm,equals,lejias y amoniacos,,160
699,subcategory,Hogar,category_norm,equals,limpieza del hogar,,160
699,subcategory,Hogar,subcategory_norm,equals,lejias y amoniacos,,160
700,category,Limpieza y Hogar,category_norm,equals,limpieza del hogar,,160
700,category,Limpieza y Hogar,subcategory_norm,equals,limpia muebles,,160
701,subcategory,Hogar,category_norm,equals,limpieza del hogar,,160
701,subcategory,Hogar,subcategory_norm,equals,limpia muebles,,160
702,category,Limpieza y Hogar,category_norm,equals,limpieza del hogar,,160
702,category,Limpieza y Hogar,subcategory_norm,equals,limpiador de alfombras y tapicerias,,160
703,subcategory,Hogar,category_norm,equals,limpieza del hogar,,160
703,subcategory,Hogar,subcategory_norm,equals,limpiador de alfombras y tapicerias,,160
704,category,Limpieza y Hogar,category_norm,equals,limpieza del hogar,,160
704,category,Limpieza y Hogar,subcategory_norm,equals,limpiametales,,160
705,subcategory,Hogar,category_norm,equals,limpieza del hogar,,160
705,subcategory,Hogar,subcategory_norm,equals,limpiametales,,160
706,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
706,category,Limpieza y Hogar,subcategory_norm,equals,detergente y suavizante ropa / activador y antical lavadora,,160
707,subcategory,Detergentes y Suavizantes,category_norm,equals,limpieza y hogar,,160
707,subcategory,Detergentes y Suavizantes,subcategory_norm,equals,detergente y suavizante ropa / activador y antical lavadora,,160
708,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
708,category,Limpieza y Hogar,subcategory_norm,equals,detergente y suavizante ropa / detergente en polvo y monodosis,,160
709,subcategory,Detergentes y Suavizantes,category_norm,equals,limpieza y hogar,,160
709,subcategory,Detergentes y Suavizantes,subcategory_norm,equals,detergente y suavizante ropa / detergente en polvo y monodosis,,160
710,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
710,category,Limpieza y Hogar,subcategory_norm,equals,detergente y suavizante ropa / detergente lavado a mano,,160
711,subcategory,Detergentes y Suavizantes,category_norm,equals,limpieza y hogar,,160
711,subcategory,Detergentes y Suavizantes,subcategory_norm,equals,detergente y suavizante ropa / detergente lavado a mano,,160
712,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
712,category,Limpieza y Hogar,subcategory_norm,equals,detergente y suavizante ropa / detergente liquido y gel,,160
713,subcategory,Detergentes y Suavizantes,category_norm,equals,limpieza y hogar,,160
713,subcategory,Detergentes y Suavizantes,subcategory_norm,equals,detergente y suavizante ropa / detergente liquido y gel,,160
714,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
714,category,Limpieza y Hogar,subcategory_norm,equals,detergente y suavizante ropa / planchado,,160
715,subcategory,Detergentes y Suavizantes,category_norm,equals,limpieza y hogar,,160
715,subcategory,Detergentes y Suavizantes,subcategory_norm,equals,detergente y suavizante ropa / planchado,,160
716,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
716,category,Limpieza y Hogar,subcategory_norm,equals,detergente y suavizante ropa / quitamanchas,,160
717,subcategory,Detergentes y Suavizantes,category_norm,equals,limpieza y hogar,,160
717,subcategory,Detergentes y Suavizantes,subcategory_norm,equals,detergente y suavizante ropa / quitamanchas,,160
718,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
718,category,Limpieza y Hogar,subcategory_norm,equals,detergente y suavizante ropa / suavizante,,160
719,subcategory,Detergentes y Suavizantes,category_norm,equals,limpieza y hogar,,160
719,subcategory,Detergentes y Suavizantes,subcategory_norm,equals,detergente y suavizante ropa / suavizante,,160
720,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
720,category,Limpieza y Hogar,subcategory_norm,equals,"estropajo, bayeta y guantes / bayeta",,160
721,subcategory,Hogar,category_norm,equals,limpieza y hogar,,160
721,subcategory,Hogar,subcategory_norm,equals,"estropajo, bayeta y guantes / bayeta",,160
722,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
722,category,Limpieza y Hogar,subcategory_norm,equals,"estropajo, bayeta y guantes / estropajo",,160
723,subcategory,Hogar,category_norm,equals,limpieza y hogar,,160
723,subcategory,Hogar,subcategory_norm,equals,"estropajo, bayeta y guantes / estropajo",,160
724,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
724,category,Limpieza y Hogar,subcategory_norm,equals,"estropajo, bayeta y guantes / guantes",,160
725,subcategory,Hogar,category_norm,equals,limpieza y hogar,,160
725,subcategory,Hogar,subcategory_norm,equals,"estropajo, bayeta y guantes / guantes",,160
726,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
726,category,Limpieza y Hogar,subcategory_norm,equals,lejia y liquidos fuertes / amoniaco y salfuman,,160
727,subcategory,Hogar,category_norm,equals,limpieza y hogar,,160
727,subcategory,Hogar,subcategory_norm,equals,lejia y liquidos fuertes / amoniaco y salfuman,,160
728,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
728,category,Limpieza y Hogar,subcategory_norm,equals,lejia y liquidos fuertes / lejia,,160
729,subcategory,Hogar,category_norm,equals,limpieza y hogar,,160
729,subcategory,Hogar,subcategory_norm,equals,lejia y liquidos fuertes / lejia,,160
730,category,Limpieza y Hogar,category_norm,equals,limpieza y hogar,,160
730,category,Limpieza y Hogar,subcategory_norm,equals,lejia y liquidos fuertes / tratamiento piscina,,160
731,subcategory,Hogar,category_norm,equals,limpieza y hogar,,160
731,subcategory,Hogar,subcategory_norm,equals,lejia y liquidos fuertes / tratamiento piscina,,160
732,category,Ingredientes,category_norm,equals,mariscos congelados,,160
732,category,Ingredientes,subcategory_norm,equals,almejas,,160
733,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
733,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,almejas,,160
734,category,Ingredientes,category_norm,equals,mariscos congelados,,160
734,category,Ingredientes,subcategory_norm,equals,bueyes y necoras,,160
735,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
735,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,bueyes y necoras,,160
736,category,Ingredientes,category_norm,equals,mariscos congelados,,160
736,category,Ingredientes,subcategory_norm,equals,cigalas,,160
737,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
737,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,cigalas,,160
738,category,Ingredientes,category_norm,equals,mariscos congelados,,160
738,category,Ingredientes,subcategory_norm,equals,gamba,,160
739,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
739,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,gamba,,160
740,category,Ingredientes,category_norm,equals,mariscos congelados,,160
740,category,Ingredientes,subcategory_norm,equals,gambon,,160
741,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
741,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,gambon,,160
742,category,Ingredientes,category_norm,equals,mariscos congelados,,160
742,category,Ingredientes,subcategory_norm,equals,langostino,,160
743,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
743,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,langostino,,160
744,category,Ingredientes,category_norm,equals,mariscos congelados,,160
744,category,Ingredientes,subcategory_norm,equals,mejillon,,160
745,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
745,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,mejillon,,160
746,category,Ingredientes,category_norm,equals,mariscos congelados,,160
746,category,Ingredientes,subcategory_norm,equals,navajas,,160
747,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
747,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,navajas,,160
748,category,Ingredientes,category_norm,equals,mariscos congelados,,160
748,category,Ingredientes,subcategory_norm,equals,preparado de paella,,160
749,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
749,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,preparado de paella,,160
750,category,Ingredientes,category_norm,equals,mariscos congelados,,160
750,category,Ingredientes,subcategory_norm,equals,surimi,,160
751,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
751,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,surimi,,160
752,category,Ingredientes,category_norm,equals,mariscos congelados,,160
752,category,Ingredientes,subcategory_norm,equals,vieiras,,160
753,subcategory,"Carne, Pescado, Pollo",category_norm,equals,mariscos congelados,,160
753,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,vieiras,,160
754,category,Limpieza y Hogar,category_norm,equals,menaje,,160
754,category,Limpieza y Hogar,subcategory_norm,equals,accesorios para vino,,160
755,subcategory,Hogar,category_norm,equals,menaje,,160
755,subcategory,Hogar,subcategory_norm,equals,accesorios para vino,,160
756,category,Limpieza y Hogar,category_norm,equals,menaje,,160
756,category,Limpieza y Hogar,subcategory_norm,equals,cafeteras y accesorios,,160
757,subcategory,Hogar,category_norm,equals,menaje,,160
757,subcategory,Hogar,subcategory_norm,equals,cafeteras y accesorios,,160
758,category,Limpieza y Hogar,category_norm,equals,menaje,,160
758,category,Limpieza y Hogar,subcategory_norm,equals,cuberteria,,160
759,subcategory,Hogar,category_norm,equals,menaje,,160
759,subcategory,Hogar,subcategory_norm,equals,cuberteria,,160
760,category,Limpieza y Hogar,category_norm,equals,menaje,,160
760,category,Limpieza y Hogar,subcategory_norm,equals,hermeticos,,160
761,subcategory,Hogar,category_norm,equals,menaje,,160
761,subcategory,Hogar,subcategory_norm,equals,hermeticos,,160
762,category,Limpieza y Hogar,category_norm,equals,menaje,,160
762,category,Limpieza y Hogar,subcategory_norm,equals,jarras y filtros de agua,,160
763,subcategory,Hogar,category_norm,equals,menaje,,160
763,subcategory,Hogar,subcategory_norm,equals,jarras y filtros de agua,,160
764,category,Limpieza y Hogar,category_norm,equals,menaje,,160
764,category,Limpieza y Hogar,subcategory_norm,equals,ordenacion,,160
765,subcategory,Hogar,category_norm,equals,menaje,,160
765,subcategory,Hogar,subcategory_norm,equals,ordenacion,,160
766,category,Limpieza y Hogar,category_norm,equals,menaje,,160
766,category,Limpieza y Hogar,subcategory_norm,equals,sartenes,,160
767,subcategory,Hogar,category_norm,equals,menaje,,160
767,subcategory,Hogar,subcategory_norm,equals,sartenes,,160
768,category,Limpieza y Hogar,category_norm,equals,menaje,,160
768,category,Limpieza y Hogar,subcategory_norm,equals,utensilios de cocina,,160
769,subcategory,Hogar,category_norm,equals,menaje,,160
769,subcategory,Hogar,subcategory_norm,equals,utensilios de cocina,,160
770,category,Repostería y Masas,category_norm,equals,panaderia,,160
770,category,Repostería y Masas,subcategory_norm,equals,harinas y levaduras,,160
771,subcategory,Harinas y Levaduras,category_norm,equals,panaderia,,160
771,subcategory,Harinas y Levaduras,subcategory_norm,equals,harinas y levaduras,,160
772,category,Repostería y Masas,category_norm,equals,panaderia,,160
772,category,Repostería y Masas,subcategory_norm,equals,masas y hojaldres,,160
773,subcategory,Harinas y Levaduras,category_norm,equals,panaderia,,160
773,subcategory,Harinas y Levaduras,subcategory_norm,equals,masas y hojaldres,,160
774,category,Panadería y Sustitutos,category_norm,equals,panaderia,,160
774,category,Panadería y Sustitutos,subcategory_norm,equals,pan de molde y especiales,,160
775,subcategory,Pan de Molde y Tortillas,category_norm,equals,panaderia,,160
775,subcategory,Pan de Molde y Tortillas,subcategory_norm,equals,pan de molde y especiales,,160
776,category,Panadería y Sustitutos,category_norm,equals,panaderia,,160
776,category,Panadería y Sustitutos,subcategory_norm,equals,pan para hamburguesas y perritos,,160
777,subcategory,Pan de Molde y Tortillas,category_norm,equals,panaderia,,160
777,subcategory,Pan de Molde y Tortillas,subcategory_norm,equals,pan para hamburguesas y perritos,,160
778,category,Panadería,category_norm,equals,panaderia,,160
778,category,Panadería,subcategory_norm,equals,pan recien horneado,,160
779,subcategory,Pan artesanal,category_norm,equals,panaderia,,160
779,subcategory,Pan artesanal,subcategory_norm,equals,pan recien horneado,,160
780,category,Panadería y Sustitutos,category_norm,equals,panaderia,,160
780,category,Panadería y Sustitutos,subcategory_norm,equals,pan sin gluten,,160
781,subcategory,Pan de Molde y Tortillas,category_norm,equals,panaderia,,160
781,subcategory,Pan de Molde y Tortillas,subcategory_norm,equals,pan sin gluten,,160
782,category,Panadería y Sustitutos,category_norm,equals,panaderia,,160
782,category,Panadería y Sustitutos,subcategory_norm,equals,"pan tostado, rallado y picatostes",,160
783,subcategory,Pan de Molde y Tortillas,category_norm,equals,panaderia,,160
783,subcategory,Pan de Molde y Tortillas,subcategory_norm,equals,"pan tostado, rallado y picatostes",,160
784,category,Aperitivos,category_norm,equals,panaderia,,160
784,category,Aperitivos,subcategory_norm,equals,picos y crackers,,160
785,subcategory,Papas y Snacks salados,category_norm,equals,panaderia,,160
785,subcategory,Papas y Snacks salados,subcategory_norm,equals,picos y crackers,,160
786,category,Panadería y Sustitutos,category_norm,equals,panaderia,,160
786,category,Panadería y Sustitutos,subcategory_norm,equals,tortillas de trigo y pitas,,160
787,subcategory,Pan de Molde y Tortillas,category_norm,equals,panaderia,,160
787,subcategory,Pan de Molde y Tortillas,subcategory_norm,equals,tortillas de trigo y pitas,,160
788,category,Bebés y Mascotas,category_norm,equals,panales,,160
788,category,Bebés y Mascotas,subcategory_norm,equals,alimentacion infantil,,160
789,subcategory,Bebés,category_norm,equals,panales,,160
789,subcategory,Bebés,subcategory_norm,equals,alimentacion infantil,,160
790,category,Bebés y Mascotas,category_norm,equals,panales,,160
790,category,Bebés y Mascotas,subcategory_norm,equals,cuidado e higiene infantil,,160
791,subcategory,Bebés,category_norm,equals,panales,,160
791,subcategory,Bebés,subcategory_norm,equals,cuidado e higiene infantil,,160
792,category,Bebés y Mascotas,category_norm,equals,panales,,160
792,category,Bebés y Mascotas,subcategory_norm,equals,embarazo y lactancia,,160
793,subcategory,Bebés,category_norm,equals,panales,,160
793,subcategory,Bebés,subcategory_norm,equals,embarazo y lactancia,,160
794,category,Limpieza y Hogar,category_norm,equals,papel y celulosa,,160
794,category,Limpieza y Hogar,subcategory_norm,equals,panuelos,,160
795,subcategory,Papel Higiénico y Servilletas,category_norm,equals,papel y celulosa,,160
795,subcategory,Papel Higiénico y Servilletas,subcategory_norm,equals,panuelos,,160
796,category,Limpieza y Hogar,category_norm,equals,papel y celulosa,,160
796,category,Limpieza y Hogar,subcategory_norm,equals,papel cocina,,160
797,subcategory,Papel Higiénico y Servilletas,category_norm,equals,papel y celulosa,,160
797,subcategory,Papel Higiénico y Servilletas,subcategory_norm,equals,papel cocina,,160
798,category,Limpieza y Hogar,category_norm,equals,papeleria,,160
798,category,Limpieza y Hogar,subcategory_norm,equals,archivadores,,160
799,subcategory,Hogar,category_norm,equals,papeleria,,160
799,subcategory,Hogar,subcategory_norm,equals,archivadores,,160
800,category,Limpieza y Hogar,category_norm,equals,papeleria,,160
800,category,Limpieza y Hogar,subcategory_norm,equals,boligrafos y correctores,,160
801,subcategory,Hogar,category_norm,equals,papeleria,,160
801,subcategory,Hogar,subcategory_norm,equals,boligrafos y correctores,,160
802,category,Limpieza y Hogar,category_norm,equals,papeleria,,160
802,category,Limpieza y Hogar,subcategory_norm,equals,cartuchos de tinta,,160
803,subcategory,Hogar,category_norm,equals,papeleria,,160
803,subcategory,Hogar,subcategory_norm,equals,cartuchos de tinta,,160
804,category,Limpieza y Hogar,category_norm,equals,papeleria,,160
804,category,Limpieza y Hogar,subcategory_norm,equals,colorear,,160
805,subcategory,Hogar,category_norm,equals,papeleria,,160
805,subcategory,Hogar,subcategory_norm,equals,colorear,,160
806,category,Limpieza y Hogar,category_norm,equals,papeleria,,160
806,category,Limpieza y Hogar,subcategory_norm,equals,lapices y accesorios,,160
807,subcategory,Hogar,category_norm,equals,papeleria,,160
807,subcategory,Hogar,subcategory_norm,equals,lapices y accesorios,,160
808,category,Limpieza y Hogar,category_norm,equals,papeleria,,160
808,category,Limpieza y Hogar,subcategory_norm,equals,pequeno accesorio,,160
809,subcategory,Hogar,category_norm,equals,papeleria,,160
809,subcategory,Hogar,subcategory_norm,equals,pequeno accesorio,,160
810,category,Bebés y Mascotas,category_norm,equals,parafarmacia para el bebe,,160
810,category,Bebés y Mascotas,subcategory_norm,equals,cereales infantiles,,160
811,subcategory,Bebés,category_norm,equals,parafarmacia para el bebe,,160
811,subcategory,Bebés,subcategory_norm,equals,cereales infantiles,,160
812,category,Bebés y Mascotas,category_norm,equals,parafarmacia para el bebe,,160
812,category,Bebés y Mascotas,subcategory_norm,equals,cuidado de la madre,,160
813,subcategory,Bebés,category_norm,equals,parafarmacia para el bebe,,160
813,subcategory,Bebés,subcategory_norm,equals,cuidado de la madre,,160
814,category,Bebés y Mascotas,category_norm,equals,parafarmacia para el bebe,,160
814,category,Bebés y Mascotas,subcategory_norm,equals,puericultura,,160
815,subcategory,Bebés,category_norm,equals,parafarmacia para el bebe,,160
815,subcategory,Bebés,subcategory_norm,equals,puericultura,,160
816,category,Bebés y Mascotas,category_norm,equals,peces y tortugas,,160
816,category,Bebés y Mascotas,subcategory_norm,equals,accesorios peces y tortugas,,160
817,subcategory,Mascotas,category_norm,equals,peces y tortugas,,160
817,subcategory,Mascotas,subcategory_norm,equals,accesorios peces y tortugas,,160
818,category,Bebés y Mascotas,category_norm,equals,peces y tortugas,,160
818,category,Bebés y Mascotas,subcategory_norm,equals,peces,,160
819,subcategory,Mascotas,category_norm,equals,peces y tortugas,,160
819,subcategory,Mascotas,subcategory_norm,equals,peces,,160
820,category,Bebés y Mascotas,category_norm,equals,peces y tortugas,,160
820,category,Bebés y Mascotas,subcategory_norm,equals,tortugas,,160
821,subcategory,Mascotas,category_norm,equals,peces y tortugas,,160
821,subcategory,Mascotas,subcategory_norm,equals,tortugas,,160
822,category,Cuidado Personal,category_norm,equals,"perfumeria, higiene, salud",,160
822,category,Cuidado Personal,subcategory_norm,equals,cuidado bucal,,160
823,subcategory,Higiene Bucal,category_norm,equals,"perfumeria, higiene, salud",,160
823,subcategory,Higiene Bucal,subcategory_norm,equals,cuidado bucal,,160
824,category,Bebés y Mascotas,category_norm,equals,perros,,160
824,category,Bebés y Mascotas,subcategory_norm,equals,comederos,,160
825,subcategory,Mascotas,category_norm,equals,perros,,160
825,subcategory,Mascotas,subcategory_norm,equals,comederos,,160
826,category,Bebés y Mascotas,category_norm,equals,perros,,160
826,category,Bebés y Mascotas,subcategory_norm,equals,higiene,,160
827,subcategory,Mascotas,category_norm,equals,perros,,160
827,subcategory,Mascotas,subcategory_norm,equals,higiene,,160
828,category,Bebés y Mascotas,category_norm,equals,perros,,160
828,category,Bebés y Mascotas,subcategory_norm,equals,juguetes,,160
829,subcategory,Mascotas,category_norm,equals,perros,,160
829,subcategory,Mascotas,subcategory_norm,equals,juguetes,,160
830,category,Bebés y Mascotas,category_norm,equals,perros,,160
830,category,Bebés y Mascotas,subcategory_norm,equals,pienso para perros,,160
831,subcategory,Mascotas,category_norm,equals,perros,,160
831,subcategory,Mascotas,subcategory_norm,equals,pienso para perros,,160
832,category,Bebés y Mascotas,category_norm,equals,perros,,160
832,category,Bebés y Mascotas,subcategory_norm,equals,"premios, snacks y huesos",,160
833,subcategory,Mascotas,category_norm,equals,perros,,160
833,subcategory,Mascotas,subcategory_norm,equals,"premios, snacks y huesos",,160
834,category,Carnes y Pescados,category_norm,equals,pescado y marisco,,160
834,category,Carnes y Pescados,subcategory_norm,equals,preparados y elaborados de pescado y marisco,,160
835,subcategory,Pescados y Mariscos,category_norm,equals,pescado y marisco,,160
835,subcategory,Pescados y Mariscos,subcategory_norm,equals,preparados y elaborados de pescado y marisco,,160
836,category,Carnes y Pescados,category_norm,equals,pescado y marisco,,160
836,category,Carnes y Pescados,subcategory_norm,equals,surimi y elaborados,,160
837,subcategory,Pescados y Mariscos,category_norm,equals,pescado y marisco,,160
837,subcategory,Pescados y Mariscos,subcategory_norm,equals,surimi y elaborados,,160
838,category,Ingredientes,category_norm,equals,pescados congelados,,160
838,category,Ingredientes,subcategory_norm,equals,atun,,160
839,subcategory,"Carne, Pescado, Pollo",category_norm,equals,pescados congelados,,160
839,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,atun,,160
840,category,Carnes y Pescados,category_norm,equals,pescados y mariscos,,160
840,category,Carnes y Pescados,subcategory_norm,equals,surimi y otros elaborados,,160
841,subcategory,Pescados y Mariscos,category_norm,equals,pescados y mariscos,,160
841,subcategory,Pescados y Mariscos,subcategory_norm,equals,surimi y otros elaborados,,160
842,category,Platos Listos,category_norm,equals,pizzas congeladas,,160
842,category,Platos Listos,subcategory_norm,equals,baguette,,160
843,subcategory,Pizzas y Lasañas,category_norm,equals,pizzas congeladas,,160
843,subcategory,Pizzas y Lasañas,subcategory_norm,equals,baguette,,160
844,category,Platos Listos,category_norm,equals,pizzas congeladas,,160
844,category,Platos Listos,subcategory_norm,equals,masa fina,,160
845,subcategory,Pizzas y Lasañas,category_norm,equals,pizzas congeladas,,160
845,subcategory,Pizzas y Lasañas,subcategory_norm,equals,masa fina,,160
846,category,Platos Listos,category_norm,equals,pizzas congeladas,,160
846,category,Platos Listos,subcategory_norm,equals,masa gruesa,,160
847,subcategory,Pizzas y Lasañas,category_norm,equals,pizzas congeladas,,160
847,subcategory,Pizzas y Lasañas,subcategory_norm,equals,masa gruesa,,160
848,category,Platos Listos,category_norm,equals,pizzas congeladas,,160
848,category,Platos Listos,subcategory_norm,equals,mini pizza,,160
849,subcategory,Pizzas y Lasañas,category_norm,equals,pizzas congeladas,,160
849,subcategory,Pizzas y Lasañas,subcategory_norm,equals,mini pizza,,160
850,category,Cuidado Personal,category_norm,equals,proteccion solar,,160
850,category,Cuidado Personal,subcategory_norm,equals,bebe,,160
851,subcategory,Salud y Bienestar,category_norm,equals,proteccion solar,,160
851,subcategory,Salud y Bienestar,subcategory_norm,equals,bebe,,160
852,category,Cuidado Personal,category_norm,equals,proteccion solar,,160
852,category,Cuidado Personal,subcategory_norm,equals,proteccion solar,,160
853,subcategory,Salud y Bienestar,category_norm,equals,proteccion solar,,160
853,subcategory,Salud y Bienestar,subcategory_norm,equals,proteccion solar,,160
854,category,Bebés y Mascotas,category_norm,equals,puericultura,,160
854,category,Bebés y Mascotas,subcategory_norm,equals,accesorios,,160
855,subcategory,Bebés,category_norm,equals,puericultura,,160
855,subcategory,Bebés,subcategory_norm,equals,accesorios,,160
856,category,Ingredientes,category_norm,equals,"pulpo, calamar y sepia congelados",,160
856,category,Ingredientes,subcategory_norm,equals,calamar,,160
857,subcategory,"Carne, Pescado, Pollo",category_norm,equals,"pulpo, calamar y sepia congelados",,160
857,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,calamar,,160
858,category,Ingredientes,category_norm,equals,"pulpo, calamar y sepia congelados",,160
858,category,Ingredientes,subcategory_norm,equals,pulpo,,160
859,subcategory,"Carne, Pescado, Pollo",category_norm,equals,"pulpo, calamar y sepia congelados",,160
859,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,pulpo,,160
860,category,Lácteos y Huevos,category_norm,equals,quesos,,160
860,category,Lácteos y Huevos,subcategory_norm,equals,azules y roquefort,,160
861,subcategory,Quesos y Cremas,category_norm,equals,quesos,,160
861,subcategory,Quesos y Cremas,subcategory_norm,equals,azules y roquefort,,160
862,category,Lácteos y Huevos,category_norm,equals,quesos,,160
862,category,Lácteos y Huevos,subcategory_norm,equals,crema de queso,,160
863,subcategory,Quesos y Cremas,category_norm,equals,quesos,,160
863,subcategory,Quesos y Cremas,subcategory_norm,equals,crema de queso,,160
864,category,Lácteos y Huevos,category_norm,equals,quesos,,160
864,category,Lácteos y Huevos,subcategory_norm,equals,fundidos,,160
865,subcategory,Quesos y Cremas,category_norm,equals,quesos,,160
865,subcategory,Quesos y Cremas,subcategory_norm,equals,fundidos,,160
866,category,Lácteos y Huevos,category_norm,equals,quesos,,160
866,category,Lácteos y Huevos,subcategory_norm,equals,semicurado,,160
867,subcategory,Quesos y Cremas,category_norm,equals,quesos,,160
867,subcategory,Quesos y Cremas,subcategory_norm,equals,semicurado,,160
868,category,Lácteos y Huevos,category_norm,equals,quesos,,160
868,category,Lácteos y Huevos,subcategory_norm,equals,tierno,,160
869,subcategory,Quesos y Cremas,category_norm,equals,quesos,,160
869,subcategory,Quesos y Cremas,subcategory_norm,equals,tierno,,160
870,category,Lácteos y Huevos,category_norm,equals,quesos,,160
870,category,Lácteos y Huevos,subcategory_norm,equals,todos los quesos,,160
871,subcategory,Quesos y Cremas,category_norm,equals,quesos,,160
871,subcategory,Quesos y Cremas,subcategory_norm,equals,todos los quesos,,160
872,category,Cuidado Personal,category_norm,equals,suplementos alimenticios,,160
872,category,Cuidado Personal,subcategory_norm,equals,control de peso,,160
873,subcategory,Salud y Bienestar,category_norm,equals,suplementos alimenticios,,160
